account,windows,pass_rate,fail_mll_rate,score,avg_end_pnl,median_end_pnl,avg_trades,avg_pass_day_index,avg_consistency_on_pass,rev_q,cont_q,rev_strong_q,cont_strong_q,rev_adx_min,cont_adx_max,daily_stop_usd,daily_profit_cap_usd,risk_per_r_usd
100K,578,0.0,0.0,0.0,448.76730103806227,323.75,13.961937716262975,,,0.9,0.75,0.75,0.75,40,100,1500.0,0.0,125.0
100K,578,0.0,0.0,0.0,448.76730103806227,323.75,13.961937716262975,,,0.9,0.75,0.75,0.75,40,100,1500.0,2800.0,125.0
100K,578,0.0,0.0,0.0,718.0276816608997,518.0,13.961937716262975,,,0.9,0.75,0.75,0.75,40,100,0.0,0.0,200.0
100K,578,0.0,0.0,0.0,718.0276816608997,518.0,13.961937716262975,,,0.9,0.75,0.75,0.75,40,100,0.0,2800.0,200.0
100K,578,0.0,0.0,0.0,718.0276816608997,518.0,13.961937716262975,,,0.9,0.75,0.75,0.75,40,100,1500.0,0.0,200.0
100K,578,0.0,0.0,0.0,718.0276816608997,518.0,13.961937716262975,,,0.9,0.75,0.75,0.75,40,100,1500.0,2800.0,200.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,2800.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,2800.0,30.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,2800.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,2800.0,75.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,2800.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,2800.0,125.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,2800.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,2800.0,200.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,2800.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,2800.0,250.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,0.0,2800.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,30,1500.0,2800.0,300.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,2800.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,2800.0,30.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,2800.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,2800.0,75.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,2800.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,2800.0,125.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,2800.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,2800.0,200.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,2800.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,2800.0,250.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,0.0,2800.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,50,1500.0,2800.0,300.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,2800.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,2800.0,30.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,2800.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,2800.0,75.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,2800.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,2800.0,125.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,2800.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,2800.0,200.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,2800.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,2800.0,250.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,0.0,2800.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,30,100,1500.0,2800.0,300.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,2800.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,2800.0,30.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,2800.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,2800.0,75.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,2800.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,2800.0,125.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,2800.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,2800.0,200.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,2800.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,2800.0,250.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,0.0,2800.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,30,1500.0,2800.0,300.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,2800.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,2800.0,30.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,2800.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,2800.0,75.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,2800.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,2800.0,125.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,2800.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,2800.0,200.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,2800.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,2800.0,250.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,0.0,2800.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,50,1500.0,2800.0,300.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,2800.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,0.0,30.0
100K,578,0.0,0.0,0.0,50.32993079584774,25.799999999999997,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,2800.0,30.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,2800.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,0.0,75.0
100K,578,0.0,0.0,0.0,125.82482698961938,64.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,2800.0,75.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,2800.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,0.0,125.0
100K,578,0.0,0.0,0.0,209.70804498269896,107.5,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,2800.0,125.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,2800.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,0.0,200.0
100K,578,0.0,0.0,0.0,335.53287197231833,172.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,2800.0,200.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,2800.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,0.0,250.0
100K,578,0.0,0.0,0.0,419.41608996539793,215.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,2800.0,250.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,0.0,2800.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,0.0,300.0
100K,578,0.0,0.0,0.0,503.2993079584775,258.0,3.171280276816609,,,0.9,0.9,0.75,0.75,40,100,1500.0,2800.0,300.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,639.7794117647059,487.5,16.55536332179931,,0.34075677600728715,0.6,0.9,0.75,0.75,40,30,0.0,0.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,639.7794117647059,487.5,16.55536332179931,,0.34075677600728715,0.6,0.9,0.75,0.75,40,30,0.0,2800.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,623.0839100346021,487.5,16.52076124567474,,0.36451404710411955,0.6,0.9,0.75,0.75,40,30,1500.0,0.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,623.0839100346021,487.5,16.52076124567474,,0.36451404710411955,0.6,0.9,0.75,0.75,40,30,1500.0,2800.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,639.7794117647059,487.5,16.55536332179931,,0.34075677600728715,0.6,0.9,0.75,0.75,40,50,0.0,0.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,639.7794117647059,487.5,16.55536332179931,,0.34075677600728715,0.6,0.9,0.75,0.75,40,50,0.0,2800.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,623.0839100346021,487.5,16.52076124567474,,0.36451404710411955,0.6,0.9,0.75,0.75,40,50,1500.0,0.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,623.0839100346021,487.5,16.52076124567474,,0.36451404710411955,0.6,0.9,0.75,0.75,40,50,1500.0,2800.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,639.7794117647059,487.5,16.55536332179931,,0.34075677600728715,0.6,0.9,0.75,0.75,40,100,0.0,0.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,639.7794117647059,487.5,16.55536332179931,,0.34075677600728715,0.6,0.9,0.75,0.75,40,100,0.0,2800.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,623.0839100346021,487.5,16.52076124567474,,0.36451404710411955,0.6,0.9,0.75,0.75,40,100,1500.0,0.0,250.0
100K,578,0.02422145328719723,0.025951557093425604,-0.0017301038062283725,623.0839100346021,487.5,16.52076124567474,,0.36451404710411955,0.6,0.9,0.75,0.75,40,100,1500.0,2800.0,250.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,30,30,0.0,0.0,125.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,30,30,0.0,2800.0,125.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,30,30,1500.0,0.0,125.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,30,30,1500.0,2800.0,125.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,40,30,0.0,0.0,125.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,40,30,0.0,2800.0,125.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,40,30,1500.0,0.0,125.0
100K,578,0.0017301038062283738,0.012110726643598616,-0.010380622837370242,1025.1492214532873,1081.25,48.88062283737024,,0.19802996100964498,0.75,0.6,0.75,0.75,40,30,1500.0,2800.0,125.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,0.0,0.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,0.0,2800.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,1500.0,0.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,1500.0,2800.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,0.0,0.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,0.0,2800.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,1500.0,0.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,1500.0,2800.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,100,0.0,0.0,200.0
100K,578,0.020761245674740483,0.03460207612456748,-0.013840830449826994,1066.9584775086505,1063.0,33.92214532871972,,0.2955447358434317,0.6,0.75,0.75,0.75,30,100,0.0,2800.0,200.0
